sentimen,text
1,saya bilang pasti menang karena bentuk keyakinan akan keberhasilan goal goal lain dari improvisasi politik pak surabaya pak ahy di pilkada dki
1,semoga anies menang pilkada dan ahy jadi presiden indonesia amin yra klop deh
1,setelah pilkada dki ahy jadi sangat diperhitungkan diharapkan dia bisa menjadi pemimpin ri selanjutnya
1,saya pikir target ahy dalam pilkada kemarin adalah untuk membangun sentimen positif
1,jadi tolong hargai sikap saya dan beberapa pendukung ahy yang memilih bersikap netral di putaran kedua pilkada dki ini
1,pilkada rasa pilkades kata mas tidak ada ahy tidak rame
1,di pilkada putaran pertama kemarin saya membuat kaos ahy sendiri untuk dibagi-bagikan dilingkungan saya utan kayu jaktim
1,tetap semangat dukung ahy-sylvi sampai pilkada terlaksana yakin dan tentukan pilihan anda kepada yang pro rakyat
1,salah satu cara ahy-silvy menang pilkada itu mudah ibu silvy naik mio tidak memakai helm keliling komplek sat pemilihan dijamin pada segan
1,maju terus ahy-silvy dan anies-sandi bersatu bersama menangkan pilkada dki
1,kita tungu kualitas jiwa anies sandi apa ucapan atas peran suara loyalis ahy-silvy dalam kemenangan pilkada ini
1,terimakasih ahy-silvy tanpa kalian jakarta tidak akan mempunyai gubernur baru
1,saya lebih ke
1,cakep pendukung dan
1,jangan lupa pilih paslon no
1,sinyal positif agus-sylvi merapat ke anies-sandi
1,siap rapatkan barisan semua satu komando
1,kalau putaran siap rapat kan barisan semua satu komando
1,mengakui kekalahan apapun itu tujuanya tapi great aplause lah patut ditiru untuk demokrasi yang positif
1,salut mpok silvy dengan mengakui kemenangan paslon lain
1,baru quick count tapi kalau hasil kpud benar sampai putaran siap rapat kan barisan semua satu komando
1,youtu be/bxrzdua tenang bening dan tulus mas agus mungkin di masa yang akan datang ya mas
1,mari beri masukan kritik yang membangun bagi yang kalah dalam pertandingan
1,apapun hasilnya kau tetap kebangan kami
1,ingat fokus dan menangkan
1,rakernas partai demokrat bersama ahy
1,alhamdulilah tersambut hangat mesra dan intim di ntb
1,ngawal abang dulu keliling ampenan
1,ada apa dengan kenapa disetiap acara nya masa membludak karena rakyat melihat harapan untuk ahy memimpin negara ini dimasa yang datang
1,kekalahan adalah sukses yang tertunda bukan untuk disesali tapi dijadikan pengalaman untuk lebih baik lagi di masa depan
1,tandatangan petisi stop hoax dan fitnah serta mendukung gerakan kebebasan pers tanpa hoax dan fitnah
1,mestinya ya begitu ya gus negarawan
1,demokrat dengan cinta untuk nkri dan berbakti
1,jagoan kalah duluan kalau begitu dong jagoanya bukan ahok
1,pesan jangan lupa gembira dan cinta indonesia
1,salam untuk kaum muda hormat pada yang tua
1,mau jalan di tempat atau berlari menyongsong masa depan dari sekarang menyongsong masa depan
1,"langkah ""kuda"" agus yudhoyono ->"
1,datang tampak muka pulang tampak pungung terima kasih kepri
1,aku pada pemimpin muda
1,"adalah inspirasi kaum muda ""gerakan indonesia muda"" menuju indonesia emas"
1,setia pada sebab politik indonesia perlu ada regenerasi yang matang agar jangan ada lagi kutu loncat
1,hingahy akhir
1,menyapa indonesia
1,harapan masa depan bangsa
1,putri dan para wanita penginspirasi â€¦
1,keren
1,wartawan tanya apa untuk pilkada mendatang mas akan ikut dijawab mas sampai sekarang belum terpikir untuk ikut pilkada lainya
1,mas agus kasih kuliah umum nih
1,"kuliah umum ""mahasiswa perspektif untuk masa depan"" (at umrah dompak) â€”"
1,insya alah tidak mendahului tuhan bakal ada yang nglamar
1,hm calon tokoh dunia
1,kini lebih gembira
1,terimakasih kepada pendukung yang tlah memberikan suaranya kepada |
1,bisa dipastikan sebagian besar voter akhirnya memilih
1,dan kita tetap
1,logikanya pemilih putaran ke dipastikan punya psikologis yang sama dengan pemilih paslon mereka ingin gubernur baru di jakarta
1,suara pemilih pada putaran ke terlihat memilih paslon no pada puataran ke dua kali ini selamat jakarta punya gubernur baru
1,olahraga dulu ahy datang ke tps siang hari
1,ahy bergaya sporty ke tps
1,sat putaran pertama kita melihat bgm menunjukan kelasnya sebagai pemimpin yang berbesar hati
1,setelah sebelumnya tidak pernah peduli
1,sebagian kecil pendukung ada yang dukung ahok basis masa mayoritas kemungkinan lebih pilih anies kunci kemenangan tipis bagi anies
1,bagaimana pun suara pendukung akan menentukan kemenangan salah satu paslon
1,semoga pemilih di putaran di kebon kacang dan kp bali beralih ke anies-sandi
1,yuk fan dukung dan menangkan
1,bismilah semoga esok hari jakarta memiliki pemimpin yang sesuai tuntunan alquran diridhai allah swt
1,bu sylvi adalah contoh keberanian betawi untuk dalam bersikap enggak ngambang atau banci contoh perempuan betawi tulen
1,saya putaran pertama dukung ibu dan mas agus ya lebih baik kalah dengan terhormat daripada menang karena curang
1,begitu tulus begitu menyenangkan insyalah ada jalan bu
1,pemimpin harapan masa depan bangsa
1,terbaik
1,postingan januari meneduhkan tetap
1,"salam ""walahulmuwafiq ilaqwamithoriq mencerminkan beliau nu sejak itu saya jatuh hati meski waktu itu saya"
1,saya selalu suka dengan orang yang berjiwa besar
1,ahy r boleh kalah di pilgub
1,walaupun kau kalah kami tetap banga sekali padamu masih panjang kesuksesan yang lebih baik menantimu disat yang tepat
1,aku pribadi kagum atas pribadi mu yes atas sikapmu
1,prananda sebut demokrat sejati saya kagum dan salut
1,waktu itu ah sudahlah no
1,aku dari dulu agus harimurti yudhoyono lovers dari dulu anisa larasati pohan lovers bukan mendadak
1,terkadang sikap dewasa justru diajarkan oleh yang paling muda
1,banga melihat pernyatan ini ksatria
1,hayo siapa saja yang sekarang sibuk hapuskan twit mereka sebelumnya yang menjelekkan
1,juga bagus programnya mengenai persija
1,pengin lihat mas debat
1,wah diam mereka jadi *tersepona dengan pesonanya dan akhirnya deh
1,dukung
1,dengan kecerdasan nasionalisme dan jiwa pancasilais yang dimiliki bisa dikatakan memiliki jiwa santri walaupun belum pernah mondok
1,marasa beruntung sekali
1,walaupun aku pendukung anies sandi tapi banga dengan jiwa besar ahy silvy masih ada prabowo ahy
1,ahy sylvi selalu menang dalam hati kami pendukungnya dengan adanya ahysylvi membuat panik dan ketar ketir luar biasa di kubu sana
1,kemenangan anis sandi adalah kemenangan ahy silvy dan kaum pribumi
1,masih banyak yang bisa diperbuat ahy silvy untuk kemaslahatan bangsa ini
1,benar kata mas
1,pentolan band coldplay asal ingris chris martin memberikan dukungan pada pasangan agus-sylvi di pilkada jakarta
1,diskusipolitik bola kami akan turunkan yang terbaik untuk nkri kedepan
1,karena politik adalah bagian dari kehidupan meski jangan terlalu banyak
1,apresiasi relakan relawanya dukung
1,kemenangan yang tertunda belajar dari segala kekalahan pernyatan yang bijaksana
1,politik santun dan bermartabat
1,heboh ahy muncul dengan penampilan baru
1,gunawan dan frely angota dprd talaud ini mau pasang spanduk ahy di perbtasan indonesia-filipina lanjutkan
1,untuk semua
1,yang buat poling mbak kami terbuka pemilih secara pribadi untuk bergabung karena mbak bukan pengambil keputusan di timses
1,sambutan hangat buat pendukung yang mau bergabung dengan kami
1,dan surabaya di puji dan dibela tanpa mereka merasa malu dan merasa bersalah demi mengharapkan dukungan politik dan masa demokrat
1,diberi nikmat bersyukur diberi ujian bersabar selamat malam semuanya
1,banga menjadi bagian dari perjuanganya
1,jiwa besarnya teladan bagi kita semua
1,saya juga dan tidak pernah nyesal dukung beliau malah bnga sekali kehadiranya di republik ini
1,pemimpin muda masa depan
1,siapapun pemenang nya ahy tetap no dan selalu dihati
1,saya yakin rencana dan keputusan alah selalu benar dan selalu lebih baik dari keputusan manusia
1,mas tetap semangat pendukung jangan tidur maju terus insyalah menang
1,keikhlasan berkorban tak bakal sia non
1,tetap semangat mendharma baktikan jiwa dan raga untuk negeri ini
1,ahy mundur selangkah untuk melompat tingi
1,semua tetap berharap pada semoga semakin bersinar amin
1,jika sudah waktu nya akan datang untuk nya
1,membaca strategi politik surabaya dalam pencalonan agus yudhoyono
1,nungu skenario selanjutnya
1,jangan kira skenario ahy cuma untuk menang pilgub saja ahy sudah pikirkan matang skenario jika kalah kalah pun dia menang sejatinya
1,bukan kah sudah menunjukan jiwa besar dalam hasil pilkada yang sulit sunguh tidak sulit untuk deklarasi ini
1,pdi-p perkuat kemenangan ahok-djarot
1,inilah pemenang yang sesunguhnya mereka harus mengalah agar jakarta tidak pecah oleh politik sara yang brutal dari pihak
1,hujan sembako dari ahok-djarot jadi sedekah bagi anies-sandi
1,dalam hitungan saya pemenang sesunguhnya dalam adalah tapi mereka harus mengalah untuk kepentingan nasional
1,terima kasih pak ahok
1,sempat terkejut karena bapak ahok kalah dalam versi quick count tidak apa-apa tetap keren terus ya pak tetap menginspiras
1,jadi serahkan semua takdir kehidupan kepada tuhan kita hanya menjalankan sebaik mungkin bukan begitu pak
1,trimakasih pak atas kinerja bapak degan pak djarot dalam memimpin dki
1,melihat para harapan itu kembali hidup mereka akan jadi ahok masa depan menyelamatkan nkri dari tikus berdasi
1,selamat istirahat pak setelah ronde panjang melawan penjahat anda telah menang
1,kekuasan itu tuhan yang kasih tuhan juga yang ambil saya banga memilih pak ahok
1,yang itu selama kerja sudah terbukti yang diomongin jadi kenyatan yang nya jadi menteri saja dipecat apalagi ini
1,tidak apa-apa ahok kalah supaya sedikit aman coba ahok menang calo akhirat pada ribet teriak-teriak di monas
1,untuk bpk terima kasih untuk perjuanganmu selama tahun terakhir kami akan terus mendukungmu terbang lebih tingi lagi
1,artis pendukung ahok selamati rekanya pendukung anies
1,satnya menerima gubernur baru terima kasih kepada gubernur lama sudahi perselisihan mari bersatu untuk maju
1,kepemimpinan bapak membuat saya banga menjadi bagian dari pegawai pemerintah terimakasih pak
1,saya mendukungmu di pilkada ini dengan sepenuh hati semoga menang menang merdeka
1,sangat mencintaimu pak menanglah dan lanjutkan
1,ungul di tps duri kosambi cengkareng
1,warga pluit : kami pilih ahok karena kerjanya bukan satu etnis
1,selesai untuk beberapa waktu kami tetap setia
1,usai nyoblos ahok hanya tersenyum
1,warga bekasi-tangerang-bogor-depok dihimbau agar mencoblos no jangan (((no ))) dan bagi semua warga dki coblos (((no )))
1,selamat pagi salam jari untuk
1,mari kita berdoa agar mereka semua dengan hati yang bersih coblos paslon no berdoa dimulai
1,meski saya warga sultra tetapi saya dukung ahok djarot untuk gub dki jakarta
1,apa yang dicari pilih gubernur yang bisa mimpin jakarta bukan yang hanya omong kosong
1,satu orang pemimpin yang tahu bagaimana cara memimpin adalah lebih baik dari pada seribu orang yang belajar kepemimpinan
1,kah said aqil sebut sejalan dengan nu
1,kita butuh pemimpin bermutu bukan sebatas penjaja kartu di nanti semoga sukses dan menang
1,hari lagi menuju dari provinsi jambi aku turut mengaminkan tuit ini moga pak purnama dan pak hidayat terpilih
1,iwan fals saja pilih ahok djarot tahu kan konsistenya iwan fals melawan korupsi
1,tangal pilih dengan hati nurani ya
1,andai saja ini bisa di contoh untuk seluruh indonesia
1,benar banget cuma yang menonton concert coldplay saja yang mengerti
1,"pelajaran kesabaran dari ""the invisible"" djarot"
1,apa pendapat anda tentang pak ahok â€” pemimpin hebat yang tuhan utus untuk indonesia
1,gantungan kunci ahok berbagai model
1,introspeksi diri indonesia
1,ternyata mencari pemimpin yang dicintai itu tidak gampang msp
1,djarot ucapkan terima kasih atas syukuran ahok dipenjara
1,kami mencintaimu ahok and djarot
1,doaku menyertai (jakarta mau ) basukibtp
1,lilin untuk pak ahok â€¦
1,mas keren banget selamat berjuang nkri harga mati
1,tugu proklamasi dibawah sinar bulan purnama
1,dari nanti untuk bapak ahok basukibtp â€¦
1,manado lilin harga mati
1,lilin untuk ahok dari manado
1,pak dan itu adalah sosok band of brothers di kehidupan nyata
1,sejuta lilin demi keadilan
1,semoga bisa menyelesaikan tugas negaranya sampai oktober pas pelantikan gubernur baru supaya apbn sat ini tidak digangu amin
1,salam sujud dan hormat saya pada pak djarot khabarnya penanguhan tahanan ahok di setujuin dan malam ini pak ahok pulang
1,semoga selalu
1,dukungan doa dan pemasangan sejuta lilin untuk ahok dari manado untuk indonesia
1,manado untuk pak
1,rakyat cinta nkri perjuangkan keadilan
1,semangat ya pak djarot doa kami menyertaimu
1,bagi bangsa ini kami berdiri dan membawa doa dalam kemenangan tuhan atas indonesia ini melalui pak
1,suatu hari nanti orang-orang akan bercerita bahwa batman dan robin pernah melindungi jakarta
1,perbedan mana yang kerja keras dan mana yang suka cari muka
1,dukungan doa dan pemasangan lilin untuk ahok dari manado untuk indonesia
1,jerih lelahmu memperjuangkan bangsa ini dari korupsi dan menegakan kebenaran diperhitungkan oleh tuhan pak gbu
1,tuhan selalu bersama pak dan keluarga kami selalu bersama pak ahok
1,tetap semangat pak djarot air matamu akan selalu terkenang air mata yang menandakan kecintanmu untuk indonesia
1,doa kami untuk jakarta
1,paduan suara warga di balai kota
1,apakah ini bukan suatu sejarah
1,demam karangan bunga dukung ahok-djarot menjalar hinga siantar
1,tidak ada pemimpin di indonesia sebaik jujur tegas dan kerja nyata ahok djarod is the best
1,integrasi rusun pasar dan bioskop rakyat semasa yang ditungu kelanjutanya dibawah gubernur baru
1,hampir tengah malam kami sekeluarga lewat balai kota karena anak mau lihat bunga ternyata sampai monas
1,ribuan bunga untuk
1,selalu dihati masuk bui pecatan menteri blon
1,indonesia harum bunga ungkapan seribu bahasa cinta
1,jelas ya bukan abal kantor balai kota jakarta
1,ke balaikota dki jakarta dan kehabisan kata-kata
1,bukan hanya di jakarta saja tapi di medan juga
1,karangan bunga untuk ahok dari kota kecil yang indah
1,pemenang sejati adalah pemenang hati rakyat sudah kalah masih bisa datangkan rejeki buat tukang bunga pak
1,dan djarot semangat sehat terus semoga diakhir masa jabatan ini masyarakat dki sadar akan pemimpin sebenarnya
1,betul sekali itu abang yang keren tuhan berkati dan berkati juga abang
1,balaikota masih rame kiriman bunga pun masih terus mengalir untuk dan
1,hari ini wisata ke balai kota mumpung gubernurnya masih pak ahok riang gembira dan gratis penuhnya luar biasa
1,perlu ide gila
1,alah bersama orang yang benar subhanalah
1,unik karangan bunga untuk gubernur dki jakarta badja viral di medsos ini salah satunya
1,tuhan memberkati
1,tuhan sayang jakarta ahokdjarot karena ahokdjarot kalah saja mereka masih marah ahokdjarot menang apa yang terjadi di jakarta terima kasih
1,kami sudah biasa dan tak bisa lepas dengan yang galak-galak kami sayang kamu pak
1,lagi nongkrong ada yang masang karangan bunga dan ternyata tidak sampai monas saja tapi sampai jogja
1,heboh papan bunga untuk pak ahok
1,kamu luar biasa pak begitu jahat ningalin aku yang terlanjur sayang padamu
